,name,psnr,ssim
0,Set68\test001,23.29160751793074,0.7260274244572245
1,Set68\test002,27.472048788197633,0.8739474522858335
2,Set68\test003,27.098758924992108,0.8900922972129696
3,Set68\test004,27.74220944067715,0.8566844164804267
4,Set68\test005,24.90800974849096,0.7966739016415127
5,Set68\test006,30.573275844774926,0.9169114630808186
6,Set68\test007,25.64070869876688,0.8216943914877695
7,Set68\test008,23.170502640562635,0.7340764588490392
8,Set68\test009,26.236462244068623,0.8368394637572149
9,Set68\test010,27.029112360829405,0.837636176651576
10,Set68\test011,25.877964610185526,0.8636349552384787
11,Set68\test012,25.372550774052147,0.7823815440921423
12,Set68\test013,26.858658455150113,0.8241536712036173
13,Set68\test014,28.100897668424384,0.8766636912756323
14,Set68\test015,24.314076006498194,0.7845651744726883
15,Set68\test016,24.656829904893165,0.8427662446772801
16,Set68\test017,30.727985546272425,0.9046112998734303
17,Set68\test018,30.48935250039917,0.9193271634096656
18,Set68\test019,25.664192291204312,0.8195349384241553
19,Set68\test020,25.976599453938512,0.8656328419859635
20,Set68\test021,22.92106650843241,0.8333705283776881
21,Set68\test022,24.068525269342036,0.7852856776176979
22,Set68\test023,25.55191777997523,0.8501204250517862
23,Set68\test024,25.432140767788717,0.8474604388093784
24,Set68\test025,26.420170299175325,0.8965909591126772
25,Set68\test026,25.861424521629864,0.8139876227977945
26,Set68\test027,27.254056354926522,0.8481385539719438
27,Set68\test028,30.548323953002917,0.9113851451153261
28,Set68\test029,21.080026091080974,0.7519349160209565
29,Set68\test030,27.10723830041678,0.8283353758222224
30,Set68\test031,21.433660945050455,0.7109402608202174
31,Set68\test032,23.55173908534905,0.7555008646830619
32,Set68\test033,24.946654478551462,0.8734597535629299
33,Set68\test034,31.219309822181728,0.9251912128581784
34,Set68\test035,25.496127249289312,0.8046935304358873
35,Set68\test036,26.315842309680555,0.6822389291728023
36,Set68\test037,26.40836732974646,0.7942006895724733
37,Set68\test038,26.311072560778534,0.8025483812168882
38,Set68\test039,29.581052157196876,0.9208542167244237
39,Set68\test040,26.781674453711354,0.8463121832645183
40,Set68\test041,25.23762417125953,0.8112307997582645
41,Set68\test042,26.860609223483173,0.8588027861810441
42,Set68\test043,27.175101988401057,0.8942229292605303
43,Set68\test044,24.616926365058873,0.8065440937843331
44,Set68\test045,31.399442434688613,0.9074834413433993
45,Set68\test046,23.27951055024473,0.7647665523833641
46,Set68\test047,23.730142461185977,0.7406794143201509
47,Set68\test048,26.471586994442585,0.9045025951867491
48,Set68\test049,29.516249033230633,0.8855680247369814
49,Set68\test050,24.32922829650134,0.7646376636272826
50,Set68\test051,25.5321569304394,0.8338212656114465
51,Set68\test052,30.011690474931903,0.8913478563661253
52,Set68\test053,29.19374197657534,0.8459894710110575
53,Set68\test054,26.157119896546416,0.836538787187673
54,Set68\test055,24.740137510799656,0.7820229847152241
55,Set68\test056,21.12688613809666,0.6561625902401007
56,Set68\test057,25.91524856722335,0.8004923166754384
57,Set68\test058,29.16053713451186,0.8531045943028926
58,Set68\test059,28.518653314611075,0.8463045471005866
59,Set68\test060,28.924461896397794,0.861377600430259
60,Set68\test061,27.76475468267074,0.8517719636046254
61,Set68\test062,30.840807852130496,0.9523172028414633
62,Set68\test063,23.461600832346406,0.7708596880582453
63,Set68\test064,24.334792998907705,0.7258216255024826
64,Set68\test065,26.305663913487066,0.8295746971729033
65,Set68\test066,35.24480367033651,0.981024058074784
66,Set68\test067,21.564375470585297,0.7774438568208346
67,Set68\test068,23.015529364711664,0.7997156513774573
68,Average,26.381199673550313,0.8307431425476762
