,name,psnr,ssim
0,CBSD68\00001,26.760654770242382,0.860618258953532
1,CBSD68\00002,30.953405760793476,0.9384950340665933
2,CBSD68\00003,30.901195242166178,0.9406005563227531
3,CBSD68\00004,31.360566044128618,0.9326797401376133
4,CBSD68\00005,28.402677002071893,0.9065889905244172
5,CBSD68\00006,33.64960158013976,0.9554668617524879
6,CBSD68\00007,29.416558008194954,0.9130400894060563
7,CBSD68\00008,27.145019488819024,0.8792610114273266
8,CBSD68\00009,29.924662976676245,0.9220036259069628
9,CBSD68\00010,30.37912035308901,0.9161955104941061
10,CBSD68\00011,30.003449849045765,0.9416352167481827
11,CBSD68\00012,28.53381851975543,0.8937382781094062
12,CBSD68\00013,30.426161341022045,0.9188389160406496
13,CBSD68\00014,31.65874844394613,0.9377959122540299
14,CBSD68\00015,28.243290408976502,0.897589764680999
15,CBSD68\00016,29.231022707388135,0.9313371704273937
16,CBSD68\00017,33.53671280492402,0.9426083676271841
17,CBSD68\00018,33.537930873886744,0.9553691354318387
18,CBSD68\00019,29.15892253401072,0.9083914873489208
19,CBSD68\00020,29.682770129268977,0.9256265885372897
20,CBSD68\00021,27.379326676819723,0.9308788694711686
21,CBSD68\00022,28.094840931140553,0.9031591469006327
22,CBSD68\00023,29.694569509182102,0.9351765544711194
23,CBSD68\00024,29.720424603715298,0.9304227219500651
24,CBSD68\00025,30.42113965781587,0.953145088548003
25,CBSD68\00026,29.26172899301592,0.9030815440541885
26,CBSD68\00027,30.646924546850258,0.918373297846821
27,CBSD68\00028,33.941103759012925,0.9490552402478425
28,CBSD68\00029,25.64185031237576,0.9079162281225036
29,CBSD68\00030,30.572212086938208,0.9118710552855026
30,CBSD68\00031,25.630311652910066,0.8898156272688453
31,CBSD68\00032,27.481900154536454,0.8988687208511345
32,CBSD68\00033,28.948150473607352,0.944845680032687
33,CBSD68\00034,33.99617178351324,0.9480025020054437
34,CBSD68\00035,28.833980163447347,0.8994672776258817
35,CBSD68\00036,28.19641067613678,0.7942756679366666
36,CBSD68\00037,29.27057177151232,0.8914055201684024
37,CBSD68\00038,29.66854130854072,0.8985396250617111
38,CBSD68\00039,33.30636533444437,0.96221199801681
39,CBSD68\00040,30.242311529715707,0.9100367500339147
40,CBSD68\00041,28.881907401483495,0.9062433119448642
41,CBSD68\00042,30.59956875245389,0.9217276010281276
42,CBSD68\00043,31.104732716291387,0.9465920219022999
43,CBSD68\00044,28.909531836979774,0.9262444538046642
44,CBSD68\00045,34.24780509348142,0.9478669298896549
45,CBSD68\00046,27.42088247606565,0.8925495748879473
46,CBSD68\00047,27.422284454977945,0.8885064391411265
47,CBSD68\00048,30.46245092759396,0.9590840164906617
48,CBSD68\00049,32.131727551265776,0.9240166028406557
49,CBSD68\00050,27.751350775308357,0.8879800241765015
50,CBSD68\00051,29.49960452687135,0.9119461145850923
51,CBSD68\00052,32.62935779335479,0.9289190317021004
52,CBSD68\00053,31.84043836287904,0.9068308417318458
53,CBSD68\00054,30.102242653375395,0.9221423618472838
54,CBSD68\00055,28.476904212357507,0.8978084963853643
55,CBSD68\00056,24.884466226851707,0.8647032357241441
56,CBSD68\00057,29.008914827146114,0.9022777883815637
57,CBSD68\00058,31.365939768380528,0.9053680775421263
58,CBSD68\00059,30.97205759505451,0.9048930857574012
59,CBSD68\00060,31.596634676219637,0.9143512782210003
60,CBSD68\00061,31.050449666214263,0.9167565771169762
61,CBSD68\00062,34.63987095751768,0.9714170609228288
62,CBSD68\00063,27.401560697692243,0.903404684779574
63,CBSD68\00064,27.550019388160543,0.8599943101495602
64,CBSD68\00065,29.385083237373593,0.9073286986702197
65,CBSD68\00066,38.83082794404946,0.9878024363435706
66,CBSD68\00067,25.860077526277372,0.9136624511307451
67,CBSD68\00068,27.172290673709405,0.9190061577886738
68,Average,29.927266286517103,0.9167331367203481
