,name,psnr,ssim
0,Set12\01,30.3887257997604,0.9340993253887164
1,Set12\02,33.350971138745265,0.9454599099853697
2,Set12\03,30.96362810440699,0.9417180339251884
3,Set12\04,29.492947931394422,0.9257276644369108
4,Set12\05,30.568616713921315,0.9578524785421294
5,Set12\06,29.13917119197325,0.9329279041511694
6,Set12\07,29.501567064279076,0.9274764908389385
7,Set12\08,32.59068618876882,0.9440537335406758
8,Set12\09,30.296098266350818,0.9382632634050807
9,Set12\10,30.31881638526486,0.9103887952997487
10,Set12\11,30.144816475874983,0.9082336972478093
11,Set12\12,30.24076920226154,0.9166627928950402
12,Average,30.58306787191681,0.9319053408047314
