,name,psnr,ssim
0,BSD68\test001,23.28902737254738,0.7273100671576315
1,BSD68\test002,27.48699688611858,0.8745686164287294
2,BSD68\test003,27.093855235472788,0.8900937171218576
3,BSD68\test004,27.744001005345673,0.8572504561922851
4,BSD68\test005,24.913995023957227,0.7981337522034927
5,BSD68\test006,30.538879611096263,0.9160763909505794
6,BSD68\test007,25.638872894714954,0.8223408562544573
7,BSD68\test008,23.175056004330195,0.7372895744245547
8,BSD68\test009,26.23650767481445,0.8379974237718789
9,BSD68\test010,27.041691293393452,0.8384334665664533
10,BSD68\test011,25.854191463613958,0.8632293240617307
11,BSD68\test012,25.374599665043696,0.7834573896110328
12,BSD68\test013,26.870590359316626,0.8255665252966722
13,BSD68\test014,28.132223220609806,0.8773893515517365
14,BSD68\test015,24.33911961792576,0.7864820637616925
15,BSD68\test016,24.639441560627652,0.8434150247847084
16,BSD68\test017,30.75896084389422,0.9053171935691716
17,BSD68\test018,30.512631357067633,0.9195959251402006
18,BSD68\test019,25.6524765739699,0.8202145899885497
19,BSD68\test020,25.99452964654396,0.8666586390962906
20,BSD68\test021,22.9008711796066,0.833385542594313
21,BSD68\test022,24.05703318277345,0.7862391589701341
22,BSD68\test023,25.540153119510624,0.8495284730946433
23,BSD68\test024,25.45947244946248,0.8488448475296313
24,BSD68\test025,26.41933856918427,0.8970865084192637
25,BSD68\test026,25.864732387789402,0.8144467395795817
26,BSD68\test027,27.248494865906835,0.848281117262736
27,BSD68\test028,30.581283898739777,0.9119973378239544
28,BSD68\test029,21.092364514887656,0.7542690227692646
29,BSD68\test030,27.122359673709138,0.8290543319180194
30,BSD68\test031,21.421458491748982,0.7132660816839536
31,BSD68\test032,23.56967508633882,0.758195845879259
32,BSD68\test033,24.94697692789748,0.8737612166782279
33,BSD68\test034,31.156780644202783,0.9241540312919231
34,BSD68\test035,25.497499555731466,0.8053773135023966
35,BSD68\test036,26.31962684451395,0.6835668620850218
36,BSD68\test037,26.43542776335346,0.7964590061470865
37,BSD68\test038,26.306967374890824,0.8033336916647098
38,BSD68\test039,29.52852478976443,0.9193812752070857
39,BSD68\test040,26.764705242702313,0.8462642270082582
40,BSD68\test041,25.243565575989425,0.8125392971210587
41,BSD68\test042,26.833365126639453,0.858229581874507
42,BSD68\test043,27.140392276231818,0.8933839761051456
43,BSD68\test044,24.601525458549844,0.8069855926569254
44,BSD68\test045,31.439389138913615,0.9086194521999086
45,BSD68\test046,23.270368019674127,0.7654009980275178
46,BSD68\test047,23.731450097581988,0.7425287667892859
47,BSD68\test048,26.44429351801991,0.9033190089518558
48,BSD68\test049,29.513038844510234,0.8854632127605412
49,BSD68\test050,24.335766139162338,0.7666278852884848
50,BSD68\test051,25.5215540584628,0.8340986654855267
51,BSD68\test052,30.019950398605083,0.8916735684120775
52,BSD68\test053,29.209301704273347,0.8468282697018786
53,BSD68\test054,26.165072718474036,0.8372104929538088
54,BSD68\test055,24.74771756755033,0.7833088699180385
55,BSD68\test056,21.128238674751007,0.6592379723220327
56,BSD68\test057,25.932178569868523,0.8020992911245866
57,BSD68\test058,29.183293688151966,0.8542028424938206
58,BSD68\test059,28.514382396197753,0.8466782213926488
59,BSD68\test060,28.920061538177528,0.8614293556175414
60,BSD68\test061,27.76693238632944,0.8518639042170292
61,BSD68\test062,30.822701491251138,0.9518782682369775
62,BSD68\test063,23.452871031558637,0.7722775425930971
63,BSD68\test064,24.34675819308527,0.7278953431241066
64,BSD68\test065,26.313341007784935,0.8296954363630201
65,BSD68\test066,35.16367659723323,0.9803521793414056
66,BSD68\test067,21.563507879410935,0.7789119572744168
67,BSD68\test068,23.018675700327837,0.801121224349191
68,Average,26.380364171615962,0.8314937375844056
